time,temp,feelslike,humidity,dew,precip,snow,snowdepth,preciptype,windgust,windspeed,winddir,pressure,visibility,cloudcover,solarradiation,solarenergy,uvindex,conditions
2023/6/23 0:00,8.5,8.5,87.61,6.6,0,0,0,,42.8,4.6,56,1005.7,40,98,0,0,0,1
2023/6/23 1:00,8.6,7.1,83.98,6.1,0,0,0,,40,9.8,21,1004.6,10,100,0,0,0,1
2023/6/23 2:00,9,7.8,82.15,6.1,0,0,0,,39.2,8.2,12,1004.3,10,99.2,0,0,0,1
2023/6/23 3:00,8.5,8.5,88.16,6.7,0.039,0,0,['rain'],41,1.1,15,1004.4,40,88,0,0,0,6
2023/6/23 4:00,9.1,7.1,84.75,6.7,0,0,0,,41.4,12.9,1,1003.3,10,100,0,0,0,1
2023/6/23 5:00,9,7.5,84.27,6.5,0,0,0,,35.3,9.4,37,1003.2,10,69.9,0,0,0,2
2023/6/23 6:00,9,7.8,85.78,6.7,0,0,0,,33.8,8.1,39,1003.2,40,86.5,0,0,0,2
2023/6/23 7:00,9.6,7.9,79.71,6.2,0,0,0,,32.8,11.5,30,1003.1,10,100,0,0,0,1
2023/6/23 8:00,9.1,5.4,81.49,6.1,0,0,0,,33.1,29.5,20,1002,10,90,8,0,0,2
2023/6/23 9:00,9,6.4,85.51,6.7,0,0,0,,35.6,17.3,15.4,1003,0,100,42.4,0.2,0,1
2023/6/23 10:00,10.1,10.1,74.95,5.8,0,0,0,,39.2,9.8,11,1003.3,10,100,34,0.1,0,1
2023/6/23 11:00,10.1,10.1,78.26,6.5,0,0,0,,37.4,13,360,1003.3,10,100,58,0.2,1,1
2023/6/23 12:00,10,10,78.39,6.4,0,0,0,,36.4,10,9,1003.1,30,98,153,0.6,2,1
2023/6/23 13:00,10.6,10.6,69.8,5.3,0,0,0,,42.8,18,1,1003.1,10,92.6,153,0.6,2,1
2023/6/23 14:00,10.9,10.9,66.87,5,0,0,0,,45.4,13.1,351,1003.1,10,81,175,0.6,2,2
2023/6/23 15:00,11,11,68.5,5.4,0.008,0,0,['rain'],44.3,12.9,344,1004.4,30,98,102,0.4,1,5
2023/6/23 16:00,11,11,69.97,5.8,0,0,0,,35.3,10.8,351,1005.1,10,72.9,64,0.2,1,2
2023/6/23 17:00,10.9,10.9,73.05,6.3,0,0,0,,12.6,12.4,350,1006,10,83.6,19,0.1,0,2
2023/6/23 18:00,10.9,10.9,74.26,6.5,0,0,0,,14,9,350,1006.9,30,91.9,0.1,0,0,1
2023/6/23 19:00,11,11,73.79,6.5,0,0,0,,15.5,7.6,328,1008.2,10,97.8,0,0,0,1
2023/6/23 20:00,10.8,10.8,70.59,5.7,0,0,0,,14.8,5.6,309,1009,10,57.4,0,0,0,2
2023/6/23 21:00,10.8,10.8,66.79,4.9,0,0,0,,15.1,10.7,330,1009.7,30,90,0,0,0,2
2023/6/23 22:00,10.3,10.3,71.75,5.5,0,0,0,,18.4,9.5,351,1009.6,0,24.5,0,0,0,2
2023/6/23 23:00,9.5,7.6,73.5,5,0,0,0,,22.3,13,351,1009.7,0,24.9,0,0,0,2
2023/6/24 0:00,9.1,7.3,79.72,5.7,0,0,0,,26.6,11.3,352,1009.6,30,98,0,0,0,1
2023/6/24 1:00,9.6,7.7,77.03,5.8,0,0,0,,30.2,13.1,360,1009.3,10,33.4,0,0,0,2
2023/6/24 2:00,9.6,7.6,75.53,5.5,0,0,0,,32.4,13.4,360,1009.3,10,7.4,0,0,0,0
2023/6/24 3:00,9,7,79.85,5.7,0.004,0,0,['rain'],36,12.9,353,1009.3,30,10,0,0,0,3
2023/6/24 4:00,8.9,7,80.79,5.7,0,0,0,,37.1,11.6,7,1009.4,10,19.9,0,0,0,0
2023/6/24 5:00,9,6.4,80.26,5.8,0,0,0,,36.4,17.7,1,1009.2,0,26.2,0,0,0,2
2023/6/24 6:00,9.9,7.8,80.65,6.7,0,0,0,,39.6,14.8,10,1008.8,30,84.4,0,0,0,2
2023/6/24 7:00,10.1,10.1,81.82,7.1,0,0,0,,41.4,15,1,1008.9,10,16.2,0,0,0,0
2023/6/24 8:00,10.1,10.1,81.7,7.1,0,0,0,,42.1,15.5,9,1008.8,10,66.6,12,0,0,2
2023/6/24 9:00,11,11,78.77,7.4,0.931,0,0,['rain'],43.9,16.8,360,1009,30,98,52,0.2,1,5
2023/6/24 10:00,11.5,11.5,75.15,7.3,0,0,0,,47.5,17.2,1,1008.9,0,41.4,82,0.3,1,2
2023/6/24 11:00,13,13,68.27,7.3,0,0,0,,60.5,20.6,360,1008,10,57,212,0.8,2,2
2023/6/24 12:00,13.5,13.5,67.57,7.6,0,0,0,,61.2,27.5,352,1006.7,30,52,454,1.6,5,2
2023/6/24 13:00,13.6,13.6,61.97,6.5,0,0,0,,59,27.7,1,1005.7,0,66.5,327,1.2,3,2
2023/6/24 14:00,14.9,14.9,55.64,6.1,0,0,0,,56.9,24.4,351,1004.6,0,72.1,419,1.5,4,2
2023/6/24 15:00,11.6,11.6,76.61,7.7,0,0,0,,50.8,25.6,341,1005.5,4.3,86.1,115,0.4,1,2
2023/6/24 16:00,12.5,12.5,72.04,7.6,0,0,0,,50,20.5,360,1004.6,10,43.1,132,0.5,1,2
2023/6/24 17:00,11.5,11.5,73.32,6.9,0,0,0,,43.9,15.1,360,1005,10,18.4,17,0.1,0,0
2023/6/24 18:00,11.1,11.1,78.01,7.4,0,0,0,,41.4,11.5,360,1005.6,30,32,0.1,0,0,2
2023/6/24 19:00,11.1,11.1,77.08,7.2,0,0,0,,44.6,9.7,9,1006,10,15.9,0,0,0,0
2023/6/24 20:00,11.4,11.4,73.02,6.7,0,0,0,,45,13,352,1006.3,10,27.6,0,0,0,2
2023/6/24 21:00,11,11,76.79,7.1,0.012,0,0,['rain'],44.3,11.4,1,1006.4,35,10,0,0,0,3
2023/6/24 22:00,10.8,10.8,75.38,6.7,0,0,0,,43.9,16.3,360,1006.1,10,9.7,0,0,0,0
2023/6/24 23:00,10.9,10.9,74.8,6.6,0,0,0,,43.2,13,1,1006.2,10,7.7,0,0,0,0
2023/6/25 0:00,10.3,10.3,73.88,5.9,0,0,0,,43.2,13.1,351,1005.9,10,12.3,0,0,0,0
2023/6/25 1:00,10.3,10.3,72.46,5.6,0,0,0,,42.8,13.1,360,1005.6,10,8.8,0,0,0,0
2023/6/25 2:00,9.5,7.8,72.8,4.9,0,0,0,,42.5,11.3,360,1005.6,10,17.6,0,0,0,0
2023/6/25 3:00,9.1,7.7,73.21,4.5,0,0,0,,42.5,9.4,10,1005.9,10,9.7,0,0,0,0
2023/6/25 4:00,8.4,5.8,73.64,3.9,0,0,0,,43.9,16.1,5,1005.4,10,16.1,0,0,0,0
2023/6/25 5:00,9.3,7.1,63.18,2.7,0,0,0,,44.3,14.9,360,1005,10,86.8,0,0,0,2
2023/6/25 6:00,9.5,6.5,60.33,2.2,0,0,0,,48.2,22.1,360,1005.3,10,88.4,0,0,0,2
2023/6/25 7:00,8.8,5.9,61.74,1.9,0,0,0,,52.6,20.5,360,1005.4,10,94.7,0,0,0,1
2023/6/25 8:00,9.3,6.4,57.65,1.4,0,0,0,,55.4,20.7,360,1005.7,10,98.8,17,0.1,0,1
2023/6/25 9:00,9.2,6,58.27,1.4,3.872,0,0,['rain'],58,23.9,360,1006.3,0,99.8,50,0.2,1,5
2023/6/25 10:00,8.9,5.1,65.57,2.8,0,0,0,,59.4,29.8,4,1006.2,0,97,57,0.2,1,1
2023/6/25 11:00,10.6,10.6,56.78,2.4,0,0,0,,60.1,24.3,360,1005.7,10,90,106,0.4,1,2
2023/6/25 12:00,11.1,11.1,59.84,3.6,0,0,0,,65.5,20.8,350,1005.3,10,96.8,76,0.3,1,1
2023/6/25 13:00,11.5,11.5,59.68,3.9,0,0,0,,73.1,16.9,350,1004.9,0,98.3,120,0.4,1,1
2023/6/25 14:00,11.6,11.6,61.38,4.4,0,0,0,,73.4,24.2,360,1004.3,10,90,137,0.5,1,2
2023/6/25 15:00,11.6,11.6,63.6,4.9,0,0,0,,70.9,27.5,360,1004.4,10,90,167,0.6,2,2
2023/6/25 16:00,12.4,12.4,67.2,6.5,0,0,0,,62.6,25.8,5,1004.5,0,100,153,0.6,2,1
2023/6/25 17:00,13.1,13.1,61.71,5.9,0,0,0,,52.2,13.2,360,1004.8,0,99.5,27,0.1,0,1
2023/6/25 18:00,12.2,12.2,70.7,7.1,0,0,0,,52.2,18.6,350,1005.3,10,90,0.1,0,0,2
2023/6/25 19:00,11.7,11.7,72.33,6.9,0,0,0,,51.1,16.8,331,1006.1,10,50,0,0,0,2
2023/6/25 20:00,12.1,12.1,67.39,6.2,0,0,0,,48.6,14.7,350,1006.7,10,50,0,0,0,2
2023/6/25 21:00,11.8,11.8,68.75,6.2,0.021,0,0,['rain'],46.8,12.8,351,1007.3,10,90,0,0,0,6
2023/6/25 22:00,10.1,10.1,80.45,6.9,0,0,0,,43.6,17.3,355,1007.5,0,13.9,0,0,0,0
2023/6/25 23:00,11.1,11.1,69.4,5.7,0,0,0,,40.3,12.9,360,1007.2,10,30,0,0,0,2
2023/6/26 0:00,10.8,10.8,71.06,5.7,0,0,0,,39.2,15,360,1007,35,10,0,0,0,0
2023/6/26 1:00,10.6,10.6,70.1,5.4,0,0,0,,41.8,14.7,360,1007.1,10,30,0,0,0,2
2023/6/26 2:00,11.1,11.1,71.66,6.2,0,0,0,,44.3,16.8,350,1007.2,10,71.2,0,0,0,2
2023/6/26 3:00,11.5,11.5,68.63,5.9,0,0,0,,45.4,11.8,16,1007.2,35,10,0,0,0,0
2023/6/26 4:00,11.3,11.3,71.72,6.4,0,0,0,,45.7,26.6,335,1007.3,0,45.5,0,0,0,2
2023/6/26 5:00,12.2,12.2,64.05,5.6,0,0,0,,47.2,13.6,328,1007.9,10,39.8,0,0,0,2
2023/6/26 6:00,12.1,12.1,65.24,5.8,0,0,0,,46.4,14.3,319,1008.6,35,10,0,0,0,0
2023/6/26 7:00,12.6,12.6,62.79,5.7,0,0,0,,46.4,13.3,299,1009.4,10,50,0,0,0,2
2023/6/26 8:00,11.4,11.4,73.88,6.9,0,0,0,,46.1,20.5,284,1010.6,10,75.1,12,0,0,2
2023/6/26 9:00,12.6,12.6,65.41,6.3,0.011,0,0,['rain'],44.3,10.6,297,1011.5,30,91.9,31,0.1,0,5
2023/6/26 10:00,13,13,68.3,7.3,0,0,0,,43.2,11,270,1012.3,10,59.4,57,0.2,1,2
2023/6/26 11:00,13.5,13.5,67.2,7.5,0,0,0,,43.9,12.5,270,1013,10,58.1,103,0.4,1,2
2023/6/26 12:00,14.1,14.1,64.61,7.5,0,0,0,,53.3,12.5,279,1013.2,40,88,150,0.5,2,2
2023/6/26 13:00,14.5,14.5,61.7,7.2,0,0,0,,52.6,9.5,260,1012.9,10,39.3,145,0.5,1,2
2023/6/26 14:00,15,15,57.07,6.6,0,0,0,,52.2,14,269,1013,10,29.4,135,0.5,1,2
2023/6/26 15:00,15,15,56.26,6.4,0,0,0,,36.7,13.7,260,1013.5,40,78.7,194,0.7,2,2
2023/6/26 16:00,15,15,57.15,6.6,0,0,0,,32.4,12,260,1014.1,10,39.8,146,0.5,1,2
2023/6/26 17:00,14.3,14.3,58.66,6.4,0,0,0,,27,11.7,275,1014.9,10,31,30,0.1,0,2
2023/6/26 18:00,13.8,13.8,62.27,6.7,0,0,0,,24.1,9.6,298,1016,40,88,0.2,0,0,2
2023/6/26 19:00,12.5,12.5,66.76,6.5,0,0,0,,20.5,9.4,309,1016.4,10,42.9,0,0,0,2
2023/6/26 20:00,11.9,11.9,69.31,6.5,0,0,0,,16.9,12.6,322,1017.3,10,31.6,0,0,0,2
2023/6/26 21:00,11.9,11.9,70.74,6.7,0,0,0,,16.6,14.1,321,1018.1,30,10,0,0,0,0
2023/6/26 22:00,10.9,10.9,73.88,6.5,0,0,0,,19.4,9.4,339,1018.7,10,31.5,0,0,0,2
2023/6/26 23:00,10.4,10.4,73.9,6,0,0,0,,20.2,7.7,331,1019.1,10,23.9,0,0,0,2
2023/6/27 0:00,8.5,8.5,79.85,5.2,0,0,0,,20.2,2.6,341,1018.5,30,50,0,0,0,2
2023/6/27 1:00,7.4,6.6,85.52,5.2,0,0,0,,19.4,5.7,359,1018,10,100,0,0,0,1
2023/6/27 2:00,7.8,6.5,80.54,4.7,0,0,0,,19.1,7.7,47,1018.4,10,100,0,0,0,1
2023/6/27 3:00,6.9,6.9,85.57,4.7,0,0,0,,19.1,2.4,46,1018.6,30,90,0,0,0,2
2023/6/27 4:00,7.6,6.8,81.98,4.7,0,0,0,,19.8,5.7,28,1017.9,10,100,0,0,0,1
2023/6/27 5:00,7.9,6.2,82.71,5.1,0,0,0,,19.1,9.2,341,1018.3,10,100,0,0,0,1
2023/6/27 6:00,7.8,5.8,80.77,4.7,0,0,0,,23,11.1,355,1018.6,30,90,0,0,0,2
2023/6/27 7:00,7.4,5.3,85.44,5.2,0,0,0,,23,11.3,351,1019.2,10,99.2,0,0,0,1
2023/6/27 8:00,7.6,5.8,86.54,5.5,0,0,0,,24.1,9.8,351,1019.3,0,100,8,0,0,1
2023/6/27 9:00,9,6.9,81.73,6,0.052,0,0,['rain'],27.4,13.1,1,1019.1,35,90,67,0.2,1,6
2023/6/27 10:00,11.4,11.4,73.1,6.8,0,0,0,,31,13.3,360,1019,10,100,221,0.8,2,1
2023/6/27 11:00,13,13,67.06,7,0,0,0,,36.4,15.3,340,1019.7,0,96.7,274,1,3,1
2023/6/27 12:00,14,14,64.26,7.3,0,0,0,,38.5,18.5,340,1019.2,30,90,288,1,3,2
2023/6/27 13:00,14.1,14.1,55.63,5.3,0,0,0,,38.2,16.8,349,1018.3,10,87.6,274,1,3,2
2023/6/27 14:00,13.4,13.4,63.81,6.7,0,0,0,,37.8,16.8,359,1017.9,0,100,202,0.7,2,1
2023/6/27 15:00,12.6,12.6,71.74,7.6,0,0,0,,37.1,14.9,18,1017.3,30,29.7,162,0.6,2,2
2023/6/27 16:00,12.1,12.1,71.84,7.1,0,0,0,,33.8,16.9,360,1016.9,10,100,82,0.3,1,1
2023/6/27 17:00,11.1,11.1,75.37,6.9,0,0,0,,33.1,16.8,351,1017.2,10,100,26,0.1,0,1
2023/6/27 18:00,10.9,10.9,76.39,6.9,0,0,0,,33.5,16.3,360,1016.9,30,90,0.2,0,0,2
2023/6/27 19:00,11,11,76.88,7.1,0,0,0,,35.6,18.4,351,1018.1,10,99.2,0,0,0,1
2023/6/27 20:00,11,11,77.44,7.3,0,0,0,,35.6,14.8,351,1018.3,10,98.2,0,0,0,1
2023/6/27 21:00,10.9,10.9,78.92,7.4,0,0,0,,32.4,16.4,352,1017.3,30,98,0,0,0,1
2023/6/27 22:00,11.1,11.1,78.25,7.4,0,0,0,,32.4,15.1,351,1017.6,10,100,0,0,0,1
2023/6/27 23:00,11.6,11.6,74.78,7.2,0,0,0,,31,18,350,1017.5,10,100,0,0,0,1
2023/6/28 0:00,11.5,11.5,75.08,7.2,0,0,0,,31.3,13.3,350,1017.1,30,96.1,0,0,0,1
2023/6/28 1:00,11.5,11.5,72.42,6.8,0,0,0,,31.3,13.2,340,1017.2,10,100,0,0,0,1
2023/6/28 2:00,11.1,11.1,72.49,6.3,0,0,0,,27,12.8,349,1016.4,10,100,0,0,0,1
2023/6/28 3:00,11,11,74.51,6.7,0,0,0,,21.6,15.8,347,1016.9,30,98,0,0,0,1
2023/6/28 4:00,10.9,10.9,75.81,6.8,0,0,0,,19.4,10.9,350,1016.6,10,100,0,0,0,1
2023/6/28 5:00,10.9,10.9,75.97,6.8,0,0,0,,18,10.9,349,1016.1,10,100,0,0,0,1
2023/6/28 6:00,10.9,10.9,76.12,6.8,0,0,0,,16.6,9.2,340,1016,30,96.1,0,0,0,1
2023/6/28 7:00,10.4,10.4,78.47,6.8,0,0,0,,16.6,7.4,359,1016.1,0,100,0,0,0,1
2023/6/28 8:00,10.4,10.4,78.18,6.7,0,0,0,,16.6,9.2,340,1016.7,10,100,11,0,0,1
2023/6/28 9:00,10.7,10.7,77.03,6.8,0.013,0,0,['rain'],18,10.9,359,1017,30,59.9,58,0.2,1,6
2023/6/28 10:00,11.9,11.9,70.79,6.8,0,0,0,,19.1,12.3,321,1017,0,100,131,0.5,1,1
2023/6/28 11:00,12.5,12.5,67.68,6.7,0,0,0,,24.8,8,279,1016.4,0,96.7,161,0.6,2,1
2023/6/28 12:00,11.1,11.1,81.07,7.9,0,0,0,,37.1,10.2,232,1016.6,5.1,92,92,0.3,1,1
2023/6/28 13:00,11,11,89.75,9.4,0,0,0,,37.4,8.6,214,1016,10,97.1,88,0.3,1,1
2023/6/28 14:00,10.2,10.2,97.93,9.8,0,0,0,,34.6,8.6,212,1016.1,6,87.2,87,0.3,1,2
2023/6/28 15:00,10.9,10.9,90.06,9.4,0.078,0,0,['rain'],35.3,8.1,239,1015.9,7,96.1,85,0.3,1,5
2023/6/28 16:00,10.4,10.4,86.2,8.2,0,0,0,,31.3,11.5,193,1016.4,10,43.5,66,0.2,1,2
2023/6/28 17:00,10,10,83.29,7.3,0,0,0,,27,5.4,230,1016.8,0,35.3,15,0.1,0,2
2023/6/28 18:00,9.8,9.4,78.81,6.3,0,0,0,,23.4,5.5,195,1017.2,25,98,0.2,0,0,1
2023/6/28 19:00,10.2,10.2,75.05,6,0,0,0,,17.6,7.5,203,1017.9,10,25.5,0,0,0,2
2023/6/28 20:00,9.9,8.4,79.04,6.4,0,0,0,,18.7,10.8,202,1018.6,10,87.2,0,0,0,2
2023/6/28 21:00,9.4,7.6,81.52,6.4,0.008,0,0,['rain'],19.4,12.4,212,1019.2,30,92,0,0,0,5
2023/6/28 22:00,8.9,7.9,81.37,5.9,0,0,0,,19.8,7.4,278,1019.4,10,77.8,0,0,0,2
2023/6/28 23:00,8.5,7.3,79.82,5.2,0,0,0,,18.7,7.6,270,1019.5,0,89.4,0,0,0,2
2023/6/29 0:00,7.9,7.1,81.48,4.9,0,0,0,,19.1,5.8,270,1019.6,30,47.5,0,0,0,2
2023/6/29 1:00,7.9,6.6,78.85,4.5,0,0,0,,19.4,8,270,1019.4,10,56.9,0,0,0,2
2023/6/29 2:00,7.8,6.5,76.86,4,0,0,0,,19.4,7.8,289,1019.4,10,64.4,0,0,0,2
2023/6/29 3:00,6.9,5.5,77.72,3.3,0.078,0,0,['rain'],19.8,7.6,271,1019.5,30,47.7,0,0,0,6
2023/6/29 4:00,6.5,5,78.55,3,0,0,0,,20.5,7.7,262,1019.3,10,35.7,0,0,0,2
2023/6/29 5:00,6,4.9,81.08,3,0,0,0,,23.8,5.9,262,1019.2,10,32.3,0,0,0,2
2023/6/29 6:00,6.5,4.6,79.48,3.2,0,0,0,,25.2,9.4,290,1019.3,30,53.4,0,0,0,2
2023/6/29 7:00,6.4,4.8,80.06,3.2,0,0,0,,25.2,7.9,318,1019.7,10,26,0,0,0,2
2023/6/29 8:00,6.9,5.1,81.15,3.9,0,0,0,,24.1,9.4,300,1020,10,29.4,10,0,0,2
2023/6/29 9:00,8.3,6.8,76.6,4.5,3.561,0,0,['rain'],27,9.5,300,1020.4,30,90.1,43,0.2,0,5
2023/6/29 10:00,9.5,8,73.34,4.9,0,0,0,,27,9.9,275,1020.6,10,68.5,165,0.6,2,2
2023/6/29 11:00,11,11,68.67,5.5,0,0,0,,32,11.8,300,1020.3,10,60.7,206,0.7,2,2
2023/6/29 12:00,11.1,11.1,69.93,5.8,0,0,0,,37.8,15.1,307,1019.5,30,92,230,0.8,2,1
2023/6/29 13:00,11.5,11.5,69.55,6.1,0,0,0,,42.1,12.1,306,1018.5,10,70.5,254,0.9,3,2
2023/6/29 14:00,12.4,12.4,62.58,5.5,0,0,0,,44.3,13.7,278,1018.1,10,100,143,0.5,1,1
2023/6/29 15:00,12.1,12.1,65.27,5.8,0,0,0,,38.9,12,298,1017.8,30,98,110,0.4,1,1
2023/6/29 16:00,12,12,65.07,5.7,0,0,0,,38.5,12,306,1017.7,10,85.5,39,0.1,0,2
2023/6/29 17:00,12,12,62.64,5.1,0,0,0,,37.1,11.9,308,1017.8,10,85.6,15,0.1,0,2
2023/6/29 18:00,12,12,61.85,4.9,0,0,0,,35.6,14.9,301,1017.7,30,98,0.1,0,0,1
2023/6/29 19:00,11.9,11.9,62.97,5.1,0,0,0,,35.6,10,299,1018.3,10,87.8,0,0,0,2
2023/6/29 20:00,11.9,11.9,62.23,4.9,0,0,0,,35.6,11.9,310,1018.2,10,95.2,0,0,0,1
2023/6/29 21:00,11.5,11.5,66.07,5.4,0,0,0,,36,10,290,1018.6,30,85.9,0,0,0,2
2023/6/29 22:00,11,11,71.52,6.1,0,0,0,,36.7,10,299,1018.1,10,99.7,0,0,0,1
2023/6/29 23:00,11,11,72.07,6.2,0,0,0,,38.9,8.3,325,1017.9,10,100,0,0,0,1
2023/6/30 0:00,11.4,11.4,72.79,6.7,0,0,0,,40.7,9.8,309,1017.8,30,94.1,0,0,0,1
2023/6/30 1:00,11.4,11.4,75.31,7.2,0,0,0,,40.3,10.1,297,1017.6,0,90.9,0,0,0,1
2023/6/30 2:00,11.4,11.4,76.42,7.4,0,0,0,,38.5,9.8,291,1017.5,0,90.9,0,0,0,1
2023/6/30 3:00,11.6,11.6,77.24,7.7,0,0,0,,37.8,10,299,1017.8,30,96,0,0,0,1
2023/6/30 4:00,11.5,11.5,76.82,7.6,0,0,0,,36.7,9.9,288,1017.6,0,83.9,0,0,0,2
2023/6/30 5:00,11.4,11.4,76.43,7.4,0,0,0,,34.2,10.1,298,1017.6,0,80,0,0,0,2
2023/6/30 6:00,10.5,10.5,84.5,8,0,0,0,,33.1,15.6,298,1017.9,30,78.7,0,0,0,2
2023/6/30 7:00,11.4,11.4,76.51,7.4,0,0,0,,32,11.2,302,1018.4,10,97.5,0,0,0,1
2023/6/30 8:00,11.4,11.4,76.55,7.4,0,0,0,,31,11.3,330,1018.8,10,90.7,8,0,0,1
2023/6/30 9:00,12,12,75.52,7.8,0,0,0,,31,14.6,330,1019.3,30,96,42,0.2,0,1
2023/6/30 10:00,12.1,12.1,79.68,8.7,0,0,0,,31.7,11.5,298,1019.9,0,100,102,0.4,1,1
2023/6/30 11:00,13,13,77.28,9.2,0,0,0,,32,10.3,299,1020.1,10,100,123,0.4,1,1
2023/6/30 12:00,12.7,12.7,83.05,9.9,0,0,0,,39.2,8.8,270,1019.8,30,92,180,0.6,2,1
2023/6/30 13:00,14.1,14.1,69.15,8.5,0,0,0,,39.2,10.3,288,1018.7,10,99.1,227,0.8,2,1
2023/6/30 14:00,14.5,14.5,69.1,8.9,0,0,0,,40,10.3,296,1018.3,10,98.5,178,0.6,2,1
2023/6/30 15:00,15.1,15.1,63.29,8.1,0,0,0,,34.2,12.1,279,1018.1,30,85.9,168,0.6,2,2
2023/6/30 16:00,13.2,13.2,80.33,9.9,0,0,0,,27.4,10.1,224,1018.6,10,99.1,64,0.2,1,1
2023/6/30 17:00,12.6,12.6,84.59,10.1,0,0,0,,24.8,11.3,266,1018.8,10,99.5,22,0.1,0,1
2023/6/30 18:00,12.5,12.5,75.86,8.3,0,0,0,,24.1,11.4,260,1019.3,17.3,59.5,5,0,0,2
2023/6/30 19:00,11.5,11.5,85.49,9.1,0,0,0,,24.8,8.6,278,1019.8,10,98.1,0,0,0,1
2023/6/30 20:00,11.5,11.5,77.6,7.7,0,0,0,,25.6,11.7,297,1020.3,10,84.2,0,0,0,2
2023/6/30 21:00,11.5,11.5,73.7,7,0,0,0,,26.6,11.3,328,1020.4,30,61.4,0,0,0,2
2023/6/30 22:00,11.5,11.5,71.15,6.5,0,0,0,,27,9.5,309,1020.2,10,84.7,0,0,0,2
2023/6/30 23:00,11.5,11.5,70.89,6.4,0,0,0,,27.7,13,309,1020.2,10,78.7,0,0,0,2
2023/7/1 0:00,11.5,11.5,72.01,6.6,0,0,0,,29.9,9.5,310,1020.1,30,96.1,0,0,0,1
2023/7/1 1:00,10.5,10.5,80.15,7.3,0,0,0,,30.6,9.8,298,1019.7,10,98.5,0,0,0,1
2023/7/1 2:00,11,11,79.21,7.5,0,0,0,,30.6,11.2,301,1020.2,10,92.2,0,0,0,1
2023/7/1 3:00,10.4,10.4,82.01,7.5,0,0,0,,30.6,8.4,299,1020.4,30,10,0,0,0,0
2023/7/1 4:00,10,10,84.03,7.5,0,0,0,,30.2,9.8,289,1020.4,10,61.7,0,0,0,2
2023/7/1 5:00,9.5,9,86.63,7.4,0,0,0,,32,6,279,1020.7,10,50.2,0,0,0,2
2023/7/1 6:00,9.9,8.6,84.58,7.4,0,0,0,,32.4,9.7,287,1021.3,30,75.4,0,0,0,2
2023/7/1 7:00,10,10,84.23,7.5,0,0,0,,32.8,9.5,298,1021.8,10,70.5,0,0,0,2
2023/7/1 8:00,10,10,85.19,7.7,0,0,0,,30.6,9.9,287,1022.8,10,59.6,16,0.1,0,2
2023/7/1 9:00,10.9,10.9,82.09,8,0.38,0,0,['rain'],31,11.5,269,1023.2,30,22.2,43,0.2,0,6
2023/7/1 10:00,11.1,11.1,82.35,8.2,0,0,0,,33.5,10.3,249,1024.2,10,54.3,98,0.4,1,2
2023/7/1 11:00,12,12,81.24,8.9,0,0,0,,39.2,11.8,222,1024.6,0,64.9,190,0.7,2,2
2023/7/1 12:00,12.5,12.5,75.86,8.3,0,0,0,,37.8,11.8,230,1024.7,30,96,165,0.6,2,1
2023/7/1 13:00,12,12,82.76,9.2,0,0,0,,39.6,8.6,238,1024.7,10,67.3,205,0.7,2,2
2023/7/1 14:00,12.1,12.1,81.04,8.9,0,0,0,,38.9,13.2,192,1024.9,10,63.8,263,0.9,3,2
2023/7/1 15:00,11.2,11.2,90,9.6,0.008,0,0,['rain'],37.1,10.1,219,1025.8,30,88.4,118,0.4,1,6
2023/7/1 16:00,11.7,11.7,85.88,9.4,0,0,0,,31,8.3,210,1026,10,81,81,0.3,1,2
2023/7/1 17:00,11.5,11.5,86.71,9.4,0,0,0,,26.6,9.6,211,1026.7,10,61.7,20,0.1,0,2
2023/7/1 18:00,11.1,11.1,85.66,8.8,0,0,0,,24.5,7.8,238,1027.2,30,88.4,0.2,0,0,2
2023/7/1 19:00,10.9,10.9,90.35,9.4,0,0,0,,24.5,4,275,1028.1,10,57.7,0,0,0,2
2023/7/1 20:00,10.4,10.4,91.12,9.1,0,0,0,,23.4,5.7,230,1029,10,89.6,0,0,0,2
2023/7/1 21:00,10.9,10.9,94.1,9.9,0,0,0,,22.3,5.9,239,1029.6,3,98,0,0,0,1
2023/7/1 22:00,10.5,10.5,99.9,10.5,0,0,0,,21.6,7.5,230,1030,10,80.9,0,0,0,2
2023/7/1 23:00,10.5,10.5,98.74,10.3,0,0,0,,20.5,5.4,211,1030.2,10,62,0,0,0,2
2023/7/2 0:00,10.4,10.4,97.6,10.1,0,0,0,,17.6,5.5,265,1030.7,30,98,0,0,0,1
2023/7/2 1:00,10.4,10.4,94.09,9.5,0,0,0,,15.5,5.4,250,1030.6,10,61.7,0,0,0,2
2023/7/2 2:00,10.1,10.1,94.08,9.1,0,0,0,,13.7,4,242,1031.2,10,92.6,0,0,0,1
2023/7/2 3:00,10,10,91.24,8.7,0,0,0,,13.7,5.4,212,1031.8,30,98,0,0,0,1
2023/7/2 4:00,10.1,10.1,90.84,8.7,0,0,0,,15.1,2,226,1032.1,10,100,0,0,0,1
2023/7/2 5:00,10,9.7,91.18,8.6,0,0,0,,18,5.3,250,1032,10,98.8,0,0,0,1
2023/7/2 6:00,10,10,94.02,9.1,0,0,0,,18,2.2,295,1032.4,8.7,98,0,0,0,1
2023/7/2 7:00,9.9,9.9,95.76,9.3,0,0,0,,17.6,4.1,246,1032.9,10,98.1,0,0,0,1
